soil_moisture,blue,green,red,red_edge,NIR
15.04333333,0.005652525,0.148376241,0.037524921,0.467302511,0.901625445
15.78666667,0.008892762,0.153699586,0.049815026,0.452937661,0.861640608
15.92333333,0.008773696,0.14541522,0.038971937,0.445018548,0.871382502
15.71666667,0.008217672,0.154939631,0.054228567,0.419551104,0.784194409
16.07666667,0.00725114,0.165436752,0.052076015,0.441564297,0.831699831
18.39333333,0.003453041,0.149320138,0.032240965,0.468671344,0.90984853
10.53666667,0.009505627,0.148188415,0.052552466,0.444315206,0.839692189
16.11,0.009746486,0.155715203,0.047236426,0.444814416,0.837441943
14.19666667,0.006215245,0.144452183,0.041405418,0.447740227,0.858256018
14.09666667,0.006060458,0.149258378,0.046170783,0.415210336,0.780538549
17.55,0.010126179,0.157191026,0.056035482,0.416069333,0.782781031
13.55333333,0.01404616,0.170586415,0.06214571,0.453105814,0.843468337
16.89333333,0.017942779,0.18898549,0.076411761,0.482041776,0.863330609
14.64666667,0.012172061,0.15771658,0.062825957,0.423866766,0.778980007
15.98666667,0.009978928,0.151415788,0.050633645,0.440505868,0.82895862
15.07,0.012950341,0.167531716,0.071136218,0.427037305,0.785289655
14.38,0.012295759,0.16328641,0.070075542,0.430504055,0.798622398
12.72333333,0.008491125,0.147510436,0.061631296,0.416514667,0.782486866
16.20333333,0.00461884,0.147042225,0.043510879,0.452343348,0.864826604
13.07333333,0.016340399,0.154125303,0.06576932,0.432356153,0.806723132
12.04666667,0.014015412,0.156980986,0.060353898,0.440719005,0.821423094
11.58333333,0.013946282,0.158430168,0.062195903,0.446036359,0.842124247
12.09,0.014613343,0.158974345,0.066402485,0.438208252,0.824100477
12.61666667,0.012583767,0.162467905,0.056437718,0.461491556,0.852211927
12.68666667,0.006752028,0.151367744,0.049494705,0.45568915,0.848801154
13.25,0.020135984,0.17235465,0.066407657,0.469793055,0.873017233
13.62666667,0.017395145,0.16553874,0.064118731,0.458618851,0.860471244
13.37666667,0.022165023,0.172593394,0.074510371,0.461764039,0.8627497
13.60333333,0.022121979,0.165840401,0.074763259,0.444593534,0.838604875
14.1,0.015869448,0.163114359,0.063720497,0.44986646,0.850543041
12.90333333,0.016910098,0.165571109,0.06759474,0.443407066,0.83093535
18.88666667,0.000927491,0.139155117,0.024219744,0.510497069,0.990933
16.67666667,0.003559786,0.147986769,0.031364375,0.500509159,0.976668966
16.23,0.008657823,0.160081175,0.043275553,0.476490587,0.921934454
13.94666667,0.006882227,0.151070283,0.0387104,0.480246019,0.936047579
17.22,0.003774209,0.148660117,0.029886827,0.512823946,1
16.13333333,0,0.139531409,0.025430724,0.501223664,0.983347674
16.07,0.000658349,0.131931943,0.025628217,0.486205918,0.971954461
15.37333333,0.005796729,0.150232289,0.036156697,0.499342758,0.983588181
15.31666667,0.012947985,0.160687239,0.061814796,0.439913874,0.852642865
16.40666667,0.010440265,0.156091519,0.049895322,0.44723605,0.878376966
16.59333333,0.013853151,0.176307122,0.059560419,0.489943131,0.934097546
14.6,0.01724723,0.175904352,0.060292559,0.497945954,0.931819373
12.86333333,0.007698969,0.153047326,0.045095396,0.47553437,0.916898751
16.62666667,0.008252169,0.151000432,0.044298247,0.470709753,0.922053417
15.84,0.012663094,0.174583211,0.068910854,0.445595894,0.84005462
18.04666667,0.018427244,0.184771389,0.083058327,0.437893876,0.823463885
13.39,0.005837707,0.153990663,0.042519076,0.449665472,0.897272189
17.13333333,0.020735558,0.191129984,0.07125936,0.478280845,0.901181349
14.70666667,0.008255413,0.154567475,0.044006546,0.474965966,0.918657238
15.39666667,0.008718347,0.146485582,0.040692434,0.462589238,0.908321045
14.02333333,0.007635347,0.153510833,0.052702164,0.430975972,0.832799284
14.05333333,0.013510673,0.177097085,0.066145781,0.459134883,0.873897829
14.43666667,0.004442688,0.149243322,0.036380483,0.471224622,0.919728644
12.66333333,0.005652522,0.148376163,0.037524901,0.467302264,0.901624967
12.85,0.008892757,0.153699505,0.049815,0.452937421,0.861640152
13.60666667,0.008774201,0.145415506,0.038972452,0.445018312,0.87138204
15.36333333,0.008217855,0.154938739,0.05422828,0.419550882,0.784193994
19.05,0.007250706,0.165434422,0.052074904,0.441564063,0.83169939
15.37333333,0.003453004,0.149320031,0.032240917,0.468671096,0.909848048
10.63333333,0.009505591,0.148187618,0.052552132,0.44431497,0.839691744
15.26333333,0.009746481,0.15571512,0.047236401,0.444814181,0.837441499
15.05666667,0.006215242,0.144452106,0.041405396,0.44773999,0.858255564
15.06333333,0.006060455,0.149258298,0.046170758,0.415210116,0.780538136
14.85666667,0.010126174,0.157190943,0.056035452,0.416069113,0.782780616
16.44333333,0.014046153,0.170586325,0.062145677,0.453105574,0.84346789
16.2,0.01794277,0.18898539,0.076411721,0.482041521,0.863330151
11.38333333,0.012172055,0.157716497,0.062825924,0.423866541,0.778979594
17.70666667,0.009978922,0.151415708,0.050633618,0.440505634,0.828958181
15.18,0.012950334,0.167531627,0.071136181,0.427037078,0.785289238
13.67333333,0.012295752,0.163286323,0.070075505,0.430503827,0.798621975
12.60666667,0.00849112,0.147510358,0.061631263,0.416514446,0.782486452
14.81333333,0.004618838,0.147042147,0.043510856,0.452343108,0.864826146
12.89333333,0.01634039,0.154125221,0.065769285,0.432355924,0.806722704
13.95333333,0.014015307,0.156981555,0.060353865,0.440718772,0.821422659
10.45666667,0.013946275,0.158430084,0.06219587,0.446036122,0.842123801
12.77666667,0.014613348,0.158974293,0.066402468,0.43820802,0.82410004
11.77,0.012583665,0.162467619,0.056437598,0.461491312,0.852211476
11.71333333,0.006752005,0.15136765,0.049494718,0.455688908,0.848800704
9.363333333,0.020135974,0.17235456,0.066407624,0.469792806,0.87301677
11.96333333,0.017395131,0.165538647,0.06411869,0.458618608,0.860470788
10.74333333,0.022165013,0.172593299,0.074510334,0.461763794,0.862749243
12.61,0.022121967,0.165840347,0.074763219,0.444593299,0.838604431
9.15,0.015869416,0.16311422,0.063720421,0.449866222,0.85054259
11.47333333,0.016910083,0.165571052,0.067594694,0.443406831,0.830934909
